id	dataset_id	cluster_id	cluster_name	sample_id	gene_symbol	entrez_geneid	species_specific_geneid	avg_log_fc	pct1	pct2	p_value	padj	other_value	other_value_type	rank	source_gene_info	rank_text
757593	84	9	RG	merged	CG15118	37199	FBgn0034418	0.38	37.30	14.70	4.38960298470718e-06	0.06	NULL	NULL	NULL	gene_symbol	
757594	84	9	RG	merged	CG2017	40733	FBgn0037391	0.64	29.40	10.70	4.93462468938393e-06	0.07	NULL	NULL	NULL	gene_symbol	top100
757595	84	9	RG	merged	CG17746	38400	FBgn0035425	0.39	66.70	37.90	5.38765655949423e-06	0.08	NULL	NULL	NULL	gene_symbol	
757596	84	9	RG	merged	CG2767	40946	FBgn0037537	0.38	60.80	36.20	6.79941377637881e-06	0.10	NULL	NULL	NULL	gene_symbol	
757597	84	9	RG	merged	CG3662	33260	FBgn0031285	0.28	39.20	15.80	6.95472339688975e-06	0.10	NULL	NULL	NULL	gene_symbol	
757598	84	9	RG	merged	Ehbp1	36912	FBgn0034180	0.32	56.90	28.50	7.67344096231871e-06	0.11	NULL	NULL	NULL	gene_symbol	
757599	84	9	RG	merged	lectin-24Db	53550	FBgn0040102	0.68	66.70	46.80	7.93474274855139e-06	0.12	NULL	NULL	NULL	gene_symbol	top100
757600	84	9	RG	merged	Arc1	36595	FBgn0033926	0.63	90.20	79.40	8.51429272180257e-06	0.13	NULL	NULL	NULL	gene_symbol	
757601	84	9	RG	merged	HIP-R	31335	FBgn0029676	0.29	64.70	33.40	8.51634739458272e-06	0.13	NULL	NULL	NULL	gene_symbol	
757602	84	9	RG	merged	Mnt	31331	FBgn0023215	0.27	51.00	24.40	9.12732371277905e-06	0.14	NULL	NULL	NULL	gene_symbol	
757603	84	9	RG	merged	CG8602	38808	FBgn0035763	0.36	62.70	33.40	9.24835489463013e-06	0.14	NULL	NULL	NULL	gene_symbol	
757604	84	9	RG	merged	CG13585	37918	FBgn0035020	0.42	84.30	61.50	9.30491622799247e-06	0.14	NULL	NULL	NULL	gene_symbol	
757605	84	9	RG	merged	wts	43651	FBgn0011739	0.38	43.10	18.20	9.57445415045892e-06	0.14	NULL	NULL	NULL	gene_symbol	
757606	84	9	RG	merged	Manf	41983	FBgn0027095	0.38	88.20	69.30	9.65932084413783e-06	0.15	NULL	NULL	NULL	gene_symbol	
757607	84	9	RG	merged	CG33129	34514	FBgn0053129	0.43	86.30	73.80	9.80457035335923e-06	0.15	NULL	NULL	NULL	gene_symbol	
757608	84	9	RG	merged	CG5399	41900	FBgn0038353	0.73	74.50	56.00	1.09996816712723e-05	0.17	NULL	NULL	NULL	gene_symbol	top100
757609	84	9	RG	merged	Cyp6v1	33056	FBgn0031126	0.30	68.60	37.90	1.28813431936849e-05	0.20	NULL	NULL	NULL	gene_symbol	
757610	84	9	RG	merged	CG17556	42046	FBgn0038462	0.27	29.40	10.60	1.29354844079586e-05	0.20	NULL	NULL	NULL	gene_symbol	
757611	84	9	RG	merged	nrv2	33953	FBgn0015777	0.29	54.90	25.50	1.3097082966336e-05	0.20	NULL	NULL	NULL	gene_symbol	
757612	84	9	RG	merged	lgs	43791	FBgn0039907	0.25	51.00	22.70	1.47225618615745e-05	0.22	NULL	NULL	NULL	gene_symbol	
757613	84	9	RG	merged	CG5446	34655	FBgn0032429	0.32	82.40	65.40	1.5186586823015e-05	0.23	NULL	NULL	NULL	gene_symbol	
757614	84	9	RG	merged	CG33977	3885575	FBgn0053977	0.35	58.80	31.80	1.52917827756175e-05	0.23	NULL	NULL	NULL	gene_symbol	
757615	84	9	RG	merged	Gdi	34264	FBgn0004868	0.31	92.20	78.20	1.57786672699835e-05	0.24	NULL	NULL	NULL	gene_symbol	
757616	84	9	RG	merged	Psc	36431	FBgn0005624	0.48	76.50	63.00	1.82833181512094e-05	0.28	NULL	NULL	NULL	gene_symbol	
757617	84	9	RG	merged	Mvl	42490	FBgn0011672	0.34	66.70	39.80	1.92842088476363e-05	0.29	NULL	NULL	NULL	gene_symbol	
757618	84	9	RG	merged	Lsd-2	32437	FBgn0030608	0.36	51.00	25.40	1.96177769068762e-05	0.30	NULL	NULL	NULL	gene_symbol	
757619	84	9	RG	merged	lncRNA:Hsromega	3772547	FBgn0001234	0.42	94.10	83.00	2.04798047697942e-05	0.31	NULL	NULL	NULL	gene_symbol	
757620	84	9	RG	merged	CG6656	42576	FBgn0038912	0.43	56.90	30.70	2.23201468159824e-05	0.34	NULL	NULL	NULL	gene_symbol	
757621	84	9	RG	merged	Sap-r	43662	FBgn0000416	0.36	84.30	65.50	2.31203540648275e-05	0.35	NULL	NULL	NULL	gene_symbol	
757622	84	9	RG	merged	Nmda1	36419	FBgn0013305	0.36	82.40	61.90	2.55692892064636e-05	0.39	NULL	NULL	NULL	gene_symbol	
757623	84	9	RG	merged	Npc1a	34358	FBgn0024320	1.24	33.30	14.70	2.63445977773009e-05	0.40	NULL	NULL	NULL	gene_symbol	top100
757624	84	9	RG	merged	CG32264	38438	FBgn0052264	0.31	54.90	29.60	2.7861177401196e-05	0.43	NULL	NULL	NULL	gene_symbol	
757625	84	9	RG	merged	Ostgamma	34137	FBgn0032015	0.32	90.20	62.90	2.91799177089056e-05	0.45	NULL	NULL	NULL	gene_symbol	
757626	84	9	RG	merged	Pop2	39366	FBgn0036239	0.33	60.80	29.90	3.01470624802188e-05	0.46	NULL	NULL	NULL	gene_symbol	
757627	84	9	RG	merged	CG9662	33554	FBgn0031529	0.36	74.50	42.00	3.08328230491752e-05	0.47	NULL	NULL	NULL	gene_symbol	
757628	84	9	RG	merged	CrebA	39682	FBgn0004396	0.42	78.40	54.20	3.16551700951712e-05	0.49	NULL	NULL	NULL	gene_symbol	
757629	84	9	RG	merged	Acbp1	34111	FBgn0031992	0.36	82.40	59.30	3.29580194682486e-05	0.51	NULL	NULL	NULL	gene_symbol	
757630	84	9	RG	merged	Pax	35215	FBgn0041789	0.30	64.70	35.20	3.31828474491411e-05	0.51	NULL	NULL	NULL	gene_symbol	
757631	84	9	RG	merged	tud	37417	FBgn0003891	0.27	33.30	13.20	3.33088950964677e-05	0.51	NULL	NULL	NULL	gene_symbol	
757632	84	9	RG	merged	GlcAT-P	39262	FBgn0036144	0.45	68.60	48.10	3.6622595347994e-05	0.56	NULL	NULL	NULL	gene_symbol	
757633	84	9	RG	merged	CG7789	43516	FBgn0039698	0.34	37.30	15.40	3.72482939991215e-05	0.57	NULL	NULL	NULL	gene_symbol	
757634	84	9	RG	merged	Sod2	36878	FBgn0010213	0.45	92.20	77.60	3.77668324866752e-05	0.58	NULL	NULL	NULL	gene_symbol	
757635	84	9	RG	merged	Oat	40145	FBgn0022774	0.44	70.60	48.50	3.93456015508411e-05	0.61	NULL	NULL	NULL	gene_symbol	
757636	84	9	RG	merged	CG7222	36138	FBgn0033551	0.25	47.10	22.20	3.99502922129716e-05	0.62	NULL	NULL	NULL	gene_symbol	
757637	84	9	RG	merged	Dip-B	48450	FBgn0000454	0.44	82.40	68.40	4.36406910145505e-05	0.67	NULL	NULL	NULL	gene_symbol	
757638	84	9	RG	merged	Marc	36014	FBgn0033451	0.29	52.90	27.70	4.59007780815077e-05	0.71	NULL	NULL	NULL	gene_symbol	
757639	84	9	RG	merged	twr	40815	FBgn0262801	0.42	92.20	80.00	4.96123447592444e-05	0.77	NULL	NULL	NULL	gene_symbol	
757640	84	9	RG	merged	Vps37B	40624	FBgn0037299	0.58	58.80	31.30	5.22217411889295e-05	0.81	NULL	NULL	NULL	gene_symbol	
757641	84	9	RG	merged	Oatp74D	39954	FBgn0036732	0.90	41.20	20.20	5.29908186560219e-05	0.82	NULL	NULL	NULL	gene_symbol	top100
757642	84	9	RG	merged	coro	35596	FBgn0265935	0.35	68.60	43.20	5.58444761821396e-05	0.86	NULL	NULL	NULL	gene_symbol	
757643	84	9	RG	merged	l(1)G0320	326234	FBgn0028327	0.29	88.20	79.10	6.04536129568092e-05	0.93	NULL	NULL	NULL	gene_symbol	
757644	84	9	RG	merged	Ufc1	36762	FBgn0034061	0.30	60.80	33.50	6.27493811883593e-05	0.97	NULL	NULL	NULL	gene_symbol	
757645	84	9	RG	merged	loj	38698	FBgn0061492	0.26	60.80	31.90	6.45762164838586e-05	1.00	NULL	NULL	NULL	gene_symbol	
757646	84	9	RG	merged	Aprt	48224	FBgn0000109	0.27	45.10	21.00	7.19578218648314e-05	1.00	NULL	NULL	NULL	gene_symbol	
757647	84	9	RG	merged	NAT1	46020	FBgn0010488	0.41	82.40	67.90	7.39132518453643e-05	1.00	NULL	NULL	NULL	gene_symbol	
757648	84	9	RG	merged	BI-1	38936	FBgn0035871	0.38	66.70	41.70	7.57874826474155e-05	1.00	NULL	NULL	NULL	gene_symbol	
757649	84	9	RG	merged	CG34159	34353	FBgn0085188	0.25	64.70	38.20	7.58719240291474e-05	1.00	NULL	NULL	NULL	gene_symbol	
757650	84	9	RG	merged	colt	33470	FBgn0019830	0.34	45.10	21.90	7.67975621916069e-05	1.00	NULL	NULL	NULL	gene_symbol	
757651	84	9	RG	merged	wol	34134	FBgn0261020	0.43	70.60	40.50	7.88884710450294e-05	1.00	NULL	NULL	NULL	gene_symbol	
757652	84	9	RG	merged	crc	47767	FBgn0000370	0.31	96.10	96.90	8.23016726922277e-05	1.00	NULL	NULL	NULL	gene_symbol	
757653	84	9	RG	merged	bif	32119	FBgn0014133	0.36	78.40	56.00	8.31376718356439e-05	1.00	NULL	NULL	NULL	gene_symbol	
757654	84	9	RG	merged	CG5377	42645	FBgn0038974	0.33	64.70	38.20	8.58973001979636e-05	1.00	NULL	NULL	NULL	gene_symbol	
757655	84	9	RG	merged	Eb1	35584	FBgn0027066	0.42	80.40	66.30	8.87935395860813e-05	1.00	NULL	NULL	NULL	gene_symbol	
757656	84	9	RG	merged	Gp93	43354	FBgn0039562	0.40	90.20	74.50	9.29059917679562e-05	1.00	NULL	NULL	NULL	gene_symbol	
757657	84	9	RG	merged	CG9953	38763	FBgn0035726	0.31	54.90	28.10	9.94535523626151e-05	1.00	NULL	NULL	NULL	gene_symbol	
757658	84	9	RG	merged	CG5608	41543	FBgn0038058	0.26	25.50	9.40	1.07605672318e-04	1.00	NULL	NULL	NULL	gene_symbol	
757659	84	9	RG	merged	CG13117	34289	FBgn0032140	0.45	76.50	81.90	1.12166242962e-04	1.00	NULL	NULL	NULL	gene_symbol	
757660	84	9	RG	merged	Fer2LCH	44965	FBgn0015221	0.32	90.20	78.50	1.14774208899e-04	1.00	NULL	NULL	NULL	gene_symbol	
757661	84	9	RG	merged	subdued	42340	FBgn0038721	0.29	33.30	13.90	1.16021615323e-04	1.00	NULL	NULL	NULL	gene_symbol	
757662	84	9	RG	merged	lncRNA:CR34335	12798102	FBgn0267910	0.32	100.00	95.60	1.18519766174e-04	1.00	NULL	NULL	NULL	gene_symbol	
757663	84	9	RG	merged	Lst	36853	FBgn0034140	0.31	35.30	15.30	1.18652770433e-04	1.00	NULL	NULL	NULL	gene_symbol	
757664	84	9	RG	merged	Jra	36057	FBgn0001291	0.40	84.30	83.40	1.21898683915e-04	1.00	NULL	NULL	NULL	gene_symbol	
757665	84	9	RG	merged	Hmu	43294	FBgn0015737	0.25	56.90	32.20	1.24792521911e-04	1.00	NULL	NULL	NULL	gene_symbol	
757666	84	9	RG	merged	Syx13	39485	FBgn0036341	0.37	72.50	47.50	1.25642151651e-04	1.00	NULL	NULL	NULL	gene_symbol	
757667	84	9	RG	merged	CG14184	40193	FBgn0036932	0.28	52.90	27.30	1.267380008e-04	1.00	NULL	NULL	NULL	gene_symbol	
757668	84	9	RG	merged	CG4645	32244	FBgn0030435	0.25	56.90	31.50	1.27819236868e-04	1.00	NULL	NULL	NULL	gene_symbol	
757669	84	9	RG	merged	CG6707	39168	FBgn0036058	0.32	72.50	46.20	1.28734507564e-04	1.00	NULL	NULL	NULL	gene_symbol	
757670	84	9	RG	merged	Spp	33227	FBgn0031260	0.40	74.50	46.50	1.30008682666e-04	1.00	NULL	NULL	NULL	gene_symbol	
757671	84	9	RG	merged	Swip-1	35158	FBgn0032731	0.32	80.40	69.10	1.31771930687e-04	1.00	NULL	NULL	NULL	gene_symbol	
757672	84	9	RG	merged	opm	32435	FBgn0264389	0.36	62.70	38.10	1.36061980849e-04	1.00	NULL	NULL	NULL	gene_symbol	
757673	84	9	RG	merged	spin	45380	FBgn0086676	0.35	80.40	66.30	1.3682869064e-04	1.00	NULL	NULL	NULL	gene_symbol	
757674	84	9	RG	merged	ref(2)P	35246	FBgn0003231	0.28	49.00	24.50	1.40165830256e-04	1.00	NULL	NULL	NULL	gene_symbol	
757675	84	9	RG	merged	CG1309	38519	FBgn0035519	0.30	33.30	14.30	1.47397433305e-04	1.00	NULL	NULL	NULL	gene_symbol	
757676	84	9	RG	merged	CG1907	43483	FBgn0039674	0.35	41.20	20.10	1.57405052017e-04	1.00	NULL	NULL	NULL	gene_symbol	
757677	84	9	RG	merged	Rbp1-like	32293	FBgn0030479	0.30	45.10	24.20	1.73171228694e-04	1.00	NULL	NULL	NULL	gene_symbol	
757678	84	9	RG	merged	CG30423	246605	FBgn0050423	0.28	82.40	64.40	1.78848204591e-04	1.00	NULL	NULL	NULL	gene_symbol	
757679	84	9	RG	merged	Arpc5	33444	FBgn0031437	0.28	82.40	61.80	1.90118881726e-04	1.00	NULL	NULL	NULL	gene_symbol	
757680	84	9	RG	merged	Zip99C	43533	FBgn0039714	0.53	54.90	33.30	1.90261122658e-04	1.00	NULL	NULL	NULL	gene_symbol	
757681	84	9	RG	merged	Ubc10	37035	FBgn0026316	0.34	54.90	30.60	1.93687109247e-04	1.00	NULL	NULL	NULL	gene_symbol	
757682	84	9	RG	merged	Fnta	33682	FBgn0031633	0.25	62.70	35.50	2.17085316076e-04	1.00	NULL	NULL	NULL	gene_symbol	
757683	84	9	RG	merged	Mtp	35362	FBgn0266369	0.28	29.40	12.40	2.21767114455e-04	1.00	NULL	NULL	NULL	gene_symbol	
757684	84	9	RG	merged	CG2003	43761	FBgn0039886	0.34	66.70	45.30	2.22942910113e-04	1.00	NULL	NULL	NULL	gene_symbol	
757685	84	9	RG	merged	CG7484	39969	FBgn0036745	0.37	62.70	35.70	2.24343494111e-04	1.00	NULL	NULL	NULL	gene_symbol	
757686	84	9	RG	merged	ALiX	43330	FBgn0086346	0.37	58.80	34.30	2.27988603566e-04	1.00	NULL	NULL	NULL	gene_symbol	
757687	84	9	RG	merged	TSG101	39881	FBgn0036666	0.30	68.60	42.50	2.37096708547e-04	1.00	NULL	NULL	NULL	gene_symbol	
757688	84	9	RG	merged	Sc2	38457	FBgn0035471	0.88	66.70	42.20	2.39890241906e-04	1.00	NULL	NULL	NULL	gene_symbol	top100
757689	84	9	RG	merged	lncRNA:roX1	3772376	FBgn0019661	0.33	88.20	54.30	2.43090811935e-04	1.00	NULL	NULL	NULL	gene_symbol	
757690	84	9	RG	merged	eff	41785	FBgn0011217	0.30	94.10	89.60	2.43811950093e-04	1.00	NULL	NULL	NULL	gene_symbol	
757691	84	9	RG	merged	MtnA	41202	FBgn0002868	1.09	47.10	30.20	2.83931340426e-04	1.00	NULL	NULL	NULL	gene_symbol	top100
757692	84	9	RG	merged	pr	35292	FBgn0003141	0.27	33.30	15.50	2.94545823352e-04	1.00	NULL	NULL	NULL	gene_symbol	
757709	84	9	RG	merged	CG17278	50050	FBgn0046763	2.14	43.10	26.00	9.51646606252e-04	1.00	NULL	NULL	NULL	gene_symbol	top10
757710	84	9	RG	merged	Jupiter	41392	FBgn0051363	0.33	76.50	74.30	1.037442074803e-03	1.00	NULL	NULL	NULL	gene_symbol	
757711	84	9	RG	merged	LManII	34437	FBgn0027611	0.43	72.50	70.80	1.098409334613e-03	1.00	NULL	NULL	NULL	gene_symbol	
757712	84	9	RG	merged	zda	37144	FBgn0034368	0.30	76.50	53.40	1.09973471762e-03	1.00	NULL	NULL	NULL	gene_symbol	
757713	84	9	RG	merged	Rab1	42524	FBgn0285937	0.27	82.40	78.50	1.15441516156e-03	1.00	NULL	NULL	NULL	gene_symbol	
757714	84	9	RG	merged	CG40228	5740664	FBgn0063670	0.35	80.40	55.50	1.170838181043e-03	1.00	NULL	NULL	NULL	gene_symbol	
757715	84	9	RG	merged	dco	43673	FBgn0002413	0.31	52.90	32.30	1.189628023146e-03	1.00	NULL	NULL	NULL	gene_symbol	
757716	84	9	RG	merged	Sep2	42438	FBgn0014029	0.27	70.60	52.90	1.242413722431e-03	1.00	NULL	NULL	NULL	gene_symbol	
757717	84	9	RG	merged	Xbp1	44226	FBgn0021872	0.27	88.20	75.00	1.314252683403e-03	1.00	NULL	NULL	NULL	gene_symbol	
757718	84	9	RG	merged	Had2	36624	FBgn0033949	0.29	58.80	36.40	1.317723384871e-03	1.00	NULL	NULL	NULL	gene_symbol	
757719	84	9	RG	merged	Fatp1	26067068	FBgn0267828	0.47	25.50	11.20	1.319863717657e-03	1.00	NULL	NULL	NULL	gene_symbol	
757720	84	9	RG	merged	CG8507	41205	FBgn0037756	0.26	74.50	54.00	1.329962140333e-03	1.00	NULL	NULL	NULL	gene_symbol	
757721	84	9	RG	merged	Arpc3B	32696	FBgn0065032	0.36	74.50	65.50	1.391755532778e-03	1.00	NULL	NULL	NULL	gene_symbol	
757722	84	9	RG	merged	Cyt-b5	35688	FBgn0264294	1.41	78.40	55.50	1.432638069925e-03	1.00	NULL	NULL	NULL	gene_symbol	top100
757723	84	9	RG	merged	CG18815	59176	FBgn0042138	0.28	49.00	28.20	1.561426668416e-03	1.00	NULL	NULL	NULL	gene_symbol	
757724	84	9	RG	merged	CG4572	42360	FBgn0038738	0.26	76.50	56.00	1.747591962098e-03	1.00	NULL	NULL	NULL	gene_symbol	
757725	84	9	RG	merged	olf186-F	37040	FBgn0041585	0.26	66.70	44.70	1.757758274204e-03	1.00	NULL	NULL	NULL	gene_symbol	
757726	84	9	RG	merged	CG5885	34314	FBgn0025700	0.34	84.30	78.00	1.796383180767e-03	1.00	NULL	NULL	NULL	gene_symbol	
757727	84	9	RG	merged	Crk	43775	FBgn0024811	0.26	62.70	40.00	2.040879633149e-03	1.00	NULL	NULL	NULL	gene_symbol	
757728	84	9	RG	merged	ben	32358	FBgn0000173	0.31	84.30	64.60	2.092049923946e-03	1.00	NULL	NULL	NULL	gene_symbol	
757729	84	9	RG	merged	mam	36555	FBgn0002643	0.32	56.90	38.60	2.281317094481e-03	1.00	NULL	NULL	NULL	gene_symbol	
757730	84	9	RG	merged	Spn55B	49803	FBgn0028983	0.49	68.60	50.90	2.363331413316e-03	1.00	NULL	NULL	NULL	gene_symbol	
757731	84	9	RG	merged	sqh	31554	FBgn0003514	0.26	84.30	70.60	2.452933890476e-03	1.00	NULL	NULL	NULL	gene_symbol	
757732	84	9	RG	merged	CG42566	8674120	FBgn0260768	0.36	76.50	82.00	2.500559972141e-03	1.00	NULL	NULL	NULL	gene_symbol	
757733	84	9	RG	merged	Eip55E	37143	FBgn0000566	0.49	78.40	70.90	2.580922648202e-03	1.00	NULL	NULL	NULL	gene_symbol	
757734	84	9	RG	merged	Arc2	36597	FBgn0033928	0.28	66.70	47.70	2.653708168676e-03	1.00	NULL	NULL	NULL	gene_symbol	
757735	84	9	RG	merged	Bsg	318841	FBgn0261822	0.25	90.20	67.40	2.705138300953e-03	1.00	NULL	NULL	NULL	gene_symbol	
757736	84	9	RG	merged	CG45050	41114	FBgn0266410	0.39	96.10	87.60	3.060192758193e-03	1.00	NULL	NULL	NULL	gene_symbol	
757737	84	9	RG	merged	SelT	33725	FBgn0031670	0.37	68.60	50.30	3.127444280308e-03	1.00	NULL	NULL	NULL	gene_symbol	
757738	84	9	RG	merged	GlcT	37516	FBgn0067102	0.25	54.90	35.30	3.561525595074e-03	1.00	NULL	NULL	NULL	gene_symbol	
757739	84	9	RG	merged	CD98hc	40941	FBgn0037533	0.27	76.50	66.20	3.606818113597e-03	1.00	NULL	NULL	NULL	gene_symbol	
757740	84	9	RG	merged	PHGPx	38413	FBgn0035438	0.29	78.40	62.70	3.660020634246e-03	1.00	NULL	NULL	NULL	gene_symbol	
757741	84	9	RG	merged	CG3792	33717	FBgn0031662	0.28	66.70	44.30	3.700768860335e-03	1.00	NULL	NULL	NULL	gene_symbol	
757742	84	9	RG	merged	bai	42996	FBgn0045866	0.28	88.20	77.80	3.706955161652e-03	1.00	NULL	NULL	NULL	gene_symbol	
757743	84	9	RG	merged	CG10077	38756	FBgn0035720	0.31	68.60	44.90	4.356489046063e-03	1.00	NULL	NULL	NULL	gene_symbol	
757744	84	9	RG	merged	Sec61alpha	33905	FBgn0086357	0.26	78.40	70.20	4.641473013704e-03	1.00	NULL	NULL	NULL	gene_symbol	
757745	84	9	RG	merged	CG6028	42589	FBgn0038924	0.34	47.10	29.20	4.663571488361e-03	1.00	NULL	NULL	NULL	gene_symbol	
757746	84	9	RG	merged	FeCH	43757	FBgn0266268	0.27	29.40	15.40	4.738027654467e-03	1.00	NULL	NULL	NULL	gene_symbol	
757747	84	9	RG	merged	PRL-1	34952	FBgn0024734	0.35	80.40	74.40	4.919960309378e-03	1.00	NULL	NULL	NULL	gene_symbol	
757748	84	9	RG	merged	Fer1HCH	46415	FBgn0015222	0.28	80.40	65.70	5.310307020535e-03	1.00	NULL	NULL	NULL	gene_symbol	
757749	84	9	RG	merged	Hsp83	38389	FBgn0001233	0.27	88.20	84.10	5.586328635369e-03	1.00	NULL	NULL	NULL	gene_symbol	
757750	84	9	RG	merged	CG31075	43244	FBgn0051075	0.39	76.50	72.10	6.04276573089e-03	1.00	NULL	NULL	NULL	gene_symbol	
757751	84	9	RG	merged	CG11050	33924	FBgn0031836	0.33	29.40	15.60	7.520924527567e-03	1.00	NULL	NULL	NULL	gene_symbol	
757752	84	9	RG	merged	CG5953	34985	FBgn0032587	0.25	76.50	55.60	7.70255163685e-03	1.00	NULL	NULL	NULL	gene_symbol	
757753	84	9	RG	merged	Kap-alpha3	41158	FBgn0027338	0.25	70.60	51.40	8.820678841968e-03	1.00	NULL	NULL	NULL	gene_symbol	
757754	84	10	Neurons	merged	lncRNA:cherub	12797884	FBgn0262972	6.68	60.00	0.50	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
757755	84	10	Neurons	merged	Appl	31002	FBgn0000108	2.88	60.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
757756	84	10	Neurons	merged	bru3	39527	FBgn0264001	2.83	56.00	0.40	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
757757	84	10	Neurons	merged	Argk	39041	FBgn0000116	2.69	88.00	0.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
757758	84	10	Neurons	merged	CG13928	38195	FBgn0035246	2.34	68.00	0.40	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757759	84	10	Neurons	merged	GstZ2	41133	FBgn0037697	2.27	68.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757760	84	10	Neurons	merged	CadN	35070	FBgn0015609	2.15	56.00	0.40	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757761	84	10	Neurons	merged	nSyb	38196	FBgn0013342	2.10	40.00	0.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757762	84	10	Neurons	merged	E(spl)m6-BFM	43159	FBgn0002632	2.10	28.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757763	84	10	Neurons	merged	OtopLa	8674066	FBgn0259994	2.08	52.00	0.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757764	84	10	Neurons	merged	nerfin-1	44786	FBgn0028999	2.03	52.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757765	84	10	Neurons	merged	scrt	38469	FBgn0004880	1.79	52.00	0.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757766	84	10	Neurons	merged	CG42342	7354466	FBgn0259244	1.77	64.00	0.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757767	84	10	Neurons	merged	CG12605	38468	FBgn0035481	1.74	48.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757768	84	10	Neurons	merged	E(spl)m8-HLH	43161	FBgn0000591	1.67	48.00	0.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757769	84	10	Neurons	merged	VhaM9.7-a	38521	FBgn0035521	1.57	40.00	0.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757770	84	10	Neurons	merged	lncRNA:CR31451	12798523	FBgn0051451	1.57	32.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757771	84	10	Neurons	merged	CG30172	246496	FBgn0050172	1.52	36.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757772	84	10	Neurons	merged	lncRNA:CR45388	19835942	FBgn0266937	1.46	28.00	0.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757773	84	10	Neurons	merged	VAChT	42795	FBgn0270928	1.43	32.00	0.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
757774	84	10	Neurons	merged	CG43066	37129	FBgn0262476	1.31	48.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757775	84	10	Neurons	merged	klg	42707	FBgn0017590	1.31	28.00	0.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757776	84	10	Neurons	merged	sff	39732	FBgn0036544	1.28	40.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757777	84	10	Neurons	merged	insb	36967	FBgn0034224	1.27	32.00	0.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757778	84	10	Neurons	merged	stnA	3355164	FBgn0016976	1.26	36.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757779	84	10	Neurons	merged	CG43324	12798331	FBgn0263029	1.24	32.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757780	84	10	Neurons	merged	Syt4	40876	FBgn0028400	1.23	40.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757781	84	10	Neurons	merged	Oli	35066	FBgn0032651	1.17	40.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757782	84	10	Neurons	merged	CG13148	36398	FBgn0033767	1.12	28.00	0.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757783	84	10	Neurons	merged	dpr7	2768865	FBgn0053481	1.06	28.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757784	84	10	Neurons	merged	metro	36176	FBgn0050021	1.03	32.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757785	84	10	Neurons	merged	tty	33109	FBgn0015558	0.98	40.00	0.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	
757800	84	10	Neurons	merged	CG6329	36529	FBgn0033872	2.04	68.00	1.10	3.45855192012707e-216	5.37458968387746e-212	NULL	NULL	NULL	gene_symbol	top100
757801	84	10	Neurons	merged	pros	41363	FBgn0004595	1.78	48.00	0.50	2.16694342476965e-208	3.36743008209204e-204	NULL	NULL	NULL	gene_symbol	top100
757802	84	10	Neurons	merged	elav	31000	FBgn0260400	3.00	92.00	2.20	1.7802241634935e-205	2.7664683500689e-201	NULL	NULL	NULL	gene_symbol	top10
757803	84	10	Neurons	merged	Rdl	39054	FBgn0004244	2.53	28.00	0.20	1.37295569866248e-197	2.1335731557215e-193	NULL	NULL	NULL	gene_symbol	top100
757804	84	10	Neurons	merged	eEF1alpha2	43736	FBgn0000557	2.33	40.00	0.40	7.22967022933145e-197	1.12349075363811e-192	NULL	NULL	NULL	gene_symbol	top100
757805	84	10	Neurons	merged	Rim	42150	FBgn0053547	1.40	32.00	0.30	4.53638977106266e-190	7.04954970423137e-186	NULL	NULL	NULL	gene_symbol	top100
